index,Name,Estimate,SE,tStat,DF,pValue,Lower,Upper
26,brain_feature,-39.3325610705199,974.298280208499,-0.0403701431784348,20,0.968198318834837,-2071.68316031944,1993.0180381784
27,brain_feature,-255.298690158424,1128.24999355986,-0.226278476947209,20,0.823281370800001,-2608.78693610224,2098.18955578539
28,brain_feature,-625.999873377865,1077.74422215118,-0.580842708790745,20,0.567834755279201,-2874.1349262872,1622.13517953147
29,brain_feature,-4217.89531177376,2721.96810614459,-1.54957558181973,20,0.136923196034735,-9895.82128581485,1460.03066226734
30,brain_feature,-746.660933383034,3616.90209098066,-0.206436589822256,20,0.838536960185309,-8291.38648750815,6798.06462074208
31,brain_feature,-554.006018397576,1567.29529189218,-0.353479029295577,20,0.727428083083164,-3823.32670835654,2715.31467156139
32,brain_feature,-41.2004148783957,1147.94501481701,-0.0358905821677908,20,0.971725414357277,-2435.77175525775,2353.37092550096
33,brain_feature,-60.6827587573069,928.493418527196,-0.0653561539009762,20,0.948539309972257,-1997.48609083196,1876.12057331735
34,brain_feature,1616.13033401881,1229.05892851228,1.31493315456816,20,0.203410942663604,-947.641665393557,4179.90233343118
35,brain_feature,-415.692685288608,2075.9095706319,-0.200246046922975,20,0.843310317538703,-4745.96416945612,3914.5787988789
36,brain_feature,-1775.82801912602,680.565962623304,-2.60934004439618,20,0.0167842284532917,-3195.46374061154,-356.192297640504
37,brain_feature,813.569844715607,2723.63004968347,0.298707911821636,20,0.76824445059795,-4867.82288279902,6494.96257223024
38,brain_feature,77.5308732404548,1661.1089639769,0.0466741646224317,20,0.963235839591118,-3387.48170754103,3542.54345402194
39,brain_feature,-161.441176844376,1195.36785454973,-0.135055645197342,20,0.893917864378273,-2654.93482747173,2332.05247378298
40,brain_feature,2125.88311988195,1342.8169726453,1.58315180935942,20,0.129072506012145,-675.184001424348,4926.95024118824
41,brain_feature,-2108.66280765917,1104.46215555225,-1.90922142244413,20,0.0706859144612511,-4412.53049302962,195.204877711284
42,brain_feature,253.587825802064,756.223940768942,0.335334299974967,20,0.740864815077984,-1323.86767258929,1831.04332419342
43,brain_feature,-995.299289561271,1345.97307119228,-0.739464489196374,20,0.468216232385914,-3802.94991707253,1812.35133794999
44,brain_feature,-1365.89528326434,1228.71659620032,-1.11164387905904,20,0.279476347204881,-3928.95318998714,1197.16262345846
45,brain_feature,-404.640143769607,1281.99941188201,-0.315632082214129,20,0.755551757807862,-3078.84405637182,2269.5637688326
46,brain_feature,-370.506929544363,1015.11721415068,-0.36498930801243,20,0.718950578054092,-2488.00433295304,1746.99047386431
47,brain_feature,292.844167005346,682.988274506717,0.428768952463862,20,0.67267415168246,-1131.84440852685,1717.53274253754
48,brain_feature,-1480.46372259963,1157.83894283058,-1.27864391828136,20,0.215661415184994,-3895.67343516517,934.745989965902
49,brain_feature,-703.417129167907,475.336428314526,-1.47983004724069,20,0.154499110524661,-1694.95154378592,288.117285450105
50,brain_feature,-251.982491654471,794.13048015715,-0.317306158056806,20,0.754300028485444,-1908.50964562197,1404.54466231303
51,brain_feature,-430.966616387737,873.516230820913,-0.493369901075248,20,0.627125189930994,-2253.08954447361,1391.15631169814
52,brain_feature,2516.40009607598,961.16463903053,2.61807394268492,20,0.0164696159032656,511.445792253811,4521.35439989816
53,brain_feature,1691.74896929475,1263.11983265856,1.33934162504126,20,0.195482485766788,-943.072831147574,4326.57076973708
54,brain_feature,1470.84262252188,712.412340614335,2.06459453138266,20,0.0521726735359477,-15.2234793807431,2956.9087244245
55,brain_feature,911.522229258301,897.589547831795,1.01552233029023,20,0.321985463319329,-960.816758166717,2783.86121668332
56,brain_feature,368.409491399125,1076.25100973863,0.342308149368049,20,0.735690113023958,-1876.61077499864,2613.42975779689
57,brain_feature,276.430524028658,882.366195019121,0.313283221398422,20,0.757309197615321,-1564.15310588429,2117.01415394161
58,brain_feature,350.258960422413,1131.07516136404,0.309669040915028,20,0.760015998575954,-2009.12248229331,2709.64040313814
59,brain_feature,1162.01562497424,864.032622148182,1.34487471327784,20,0.193719531238422,-640.324842072145,2964.35609202062
60,brain_feature,1359.71414351069,642.605950437854,2.11593767935733,20,0.047089864531164,19.2616199017832,2700.16666711959
61,brain_feature,798.619469668872,1529.17988856556,0.522253448165614,20,0.607230702525347,-2391.19388217297,3988.43282151072
62,brain_feature,-339.136816707688,847.824925169293,-0.400008075535135,20,0.69339072364469,-2107.66862029175,1429.39498687637
63,brain_feature,-370.632928805007,648.56936087548,-0.571462284781234,20,0.574053028564262,-1723.52490860784,982.259050997828
64,brain_feature,-333.633535549635,1137.01384881202,-0.293429614686068,20,0.772216956331159,-2705.40286320659,2038.13579210732
65,brain_feature,516.952677041205,783.549774114668,0.659757291903133,20,0.516935827780577,-1117.50351087542,2151.40886495783
66,brain_feature,498.269840933326,748.425889117836,0.665757088548384,20,0.513172401649251,-1062.91920675393,2059.45888862059
67,brain_feature,-283.112994592171,982.972719845213,-0.288017143178452,20,0.77629712761959,-2333.55815784879,1767.33216866445
68,brain_feature,641.619039925711,834.487777940012,0.768877695859836,20,0.450950823365208,-1099.09196204727,2382.33004189869
69,brain_feature,603.447962414177,1775.05461427231,0.339960222948725,20,0.737430883253706,-3099.25107985846,4306.14700468681
70,brain_feature,-638.735447224998,878.995284619538,-0.72666538535695,20,0.475850776424051,-2472.28748126041,1194.81658681041
71,brain_feature,-1076.54073469934,818.95625558096,-1.31452776306794,20,0.203544721526057,-2784.85354875094,631.772079352266
72,brain_feature,-1135.13923726426,1561.7087053665,-0.726857213104837,20,0.475735812949271,-4392.80651193567,2122.52803740716
73,brain_feature,1303.98371531967,1277.68604153235,1.020582265856,20,0.319639792210452,-1361.22266439862,3969.19009503796
74,brain_feature,-517.208544105779,1164.63627481808,-0.444094482791693,20,0.661742078204512,-2946.59724273617,1912.18015452461
75,brain_feature,3515.08330872282,1155.65381669807,3.04164037528653,20,0.00644183086341384,1104.43168939737,5925.73492804827
76,brain_feature,-779.573484283466,1386.08391909988,-0.562428777609451,20,0.580073976125046,-3670.89387436884,2111.74690580191
77,brain_feature,1662.41870932582,1067.26368230029,1.55764572232308,20,0.135000911112856,-563.854320546944,3888.69173919859
78,brain_feature,-673.752029186084,961.381687489219,-0.700816374967242,20,0.491491447472247,-2679.15908815937,1331.6550297872
79,brain_feature,354.164345278533,616.092294711341,0.57485598881653,20,0.571799340236334,-930.981661631473,1639.31035218854
80,brain_feature,-722.834411429611,1964.53902163446,-0.367940979267608,20,0.716782556660546,-4820.79100128653,3375.12217842731
81,brain_feature,-199.799760751751,962.183144547629,-0.207652526324068,20,0.837600129755326,-2206.87862985343,1807.27910834993
82,brain_feature,412.056153612124,683.890654513271,0.602517596771939,20,0.553600502618265,-1014.51475362929,1838.62706085354
83,brain_feature,575.446742126184,593.487798905653,0.9696016382936,20,0.343825676564777,-662.547112789282,1813.44059704165
84,brain_feature,-180.661003917072,445.140608624208,-0.405851545369988,20,0.689160958508949,-1109.20804240085,747.886034566706
85,brain_feature,-2682.60096715495,1282.36746958665,-2.09191283370564,20,0.0494097915183897,-5357.57263467553,-7.62929963436773
86,brain_feature,-139.876482481086,1382.81860157809,-0.101153168117248,20,0.920436082930562,-3024.38553957228,2744.6325746101
87,brain_feature,2843.60784198351,1326.97767769926,2.14292063067241,20,0.0446021541116709,75.5809109651154,5611.63477300191
88,brain_feature,128.601726438307,803.655677545336,0.160020926911267,20,0.874469719927155,-1547.79464110895,1804.99809398556
89,brain_feature,-1307.19480621046,1178.35356442335,-1.10934005350946,20,0.280444887319675,-3765.19726955302,1150.80765713209
90,brain_feature,-845.761870972478,651.980426010058,-1.29721972812636,20,0.209320871361437,-2205.76920796229,514.245466017329
91,brain_feature,1718.8578353979,912.565481417514,1.88354465558784,20,0.0742507585877993,-184.720402075611,3622.43607287141
92,brain_feature,372.670236814127,2265.02749281446,0.164532323778136,20,0.870963622027604,-4352.09432024908,5097.43479387733
93,brain_feature,521.366126100628,1312.05002950837,0.397367565546252,20,0.695305432823167,-2215.52227643792,3258.25452863918
94,brain_feature,-1376.54371978412,1234.07186877798,-1.11544858497359,20,0.277882192125466,-3950.77252935407,1197.68508978583
95,brain_feature,-361.320783818547,1661.07432007161,-0.217522346503419,20,0.83000511814221,-3826.26109867992,3103.61953104283
96,brain_feature,439.198707416645,1086.9289559923,0.40407305831289,20,0.690447208160575,-1828.09536455814,2706.49277939143
97,brain_feature,-869.921575408374,898.852015060173,-0.967814012577073,20,0.344696037999376,-2744.89402332516,1005.05087250841
98,brain_feature,-1144.5874876729,1823.30709901165,-0.627753540965943,20,0.537267827651013,-4947.93944935156,2658.76447400575
99,brain_feature,1112.89016840151,1096.63693091683,1.01482098315902,20,0.322311543873172,-1174.65438441282,3400.43472121584
100,brain_feature,-701.57745501442,1125.43644892036,-0.623382560327996,20,0.540077966394397,-3049.19674968298,1646.04183965414
101,brain_feature,65.3403926718715,2154.03044584695,0.0303340153793324,20,0.976101336694877,-4427.88838166265,4558.56916700639
102,brain_feature,-201.123282674729,1673.69603474689,-0.1201671501272,20,0.905549715606667,-3692.39203299056,3290.1454676411
103,brain_feature,-133.827115481362,822.426644135165,-0.162722251808962,20,0.872370022264173,-1849.37903320485,1581.72480224212
104,brain_feature,-337.618651447986,1438.29938797455,-0.234734613857709,20,0.816801209691795,-3337.85860098776,2662.62129809179
105,brain_feature,-782.577057254711,1138.44734406708,-0.687407337136007,20,0.499720718163597,-3157.33660361555,1592.18248910612
106,brain_feature,-918.51110189348,2161.6092540802,-0.424920045174548,20,0.675431536393322,-5427.54899317641,3590.52678938945
107,brain_feature,-468.394169067787,1396.51212700274,-0.335402865475344,20,0.740813876482154,-3381.46741965901,2444.67908152344
108,brain_feature,222.506324647024,977.434339328777,0.227643244864738,20,0.822234621430705,-1816.38597929526,2261.39862858931
109,brain_feature,-125.242315174644,1440.75481186931,-0.0869282643673064,20,0.931592974687282,-3130.60418920643,2880.11955885714
110,brain_feature,606.075987254258,862.85477831727,0.702407870344325,20,0.490519952532241,-1193.80754061426,2405.95951512277
111,brain_feature,886.939821709801,814.054746805383,1.08953338235597,20,0.288873024879237,-811.148624199496,2585.0282676191
112,brain_feature,-428.412560413795,1699.03818701084,-0.252150048003048,20,0.803498195227987,-3972.54411402726,3115.71899319967
113,brain_feature,-319.258435460937,1555.57980199308,-0.205234366666299,20,0.83946346730554,-3564.14104172357,2925.6241708017
114,brain_feature,550.847053626906,933.543963124412,0.590060110059857,20,0.561758529389198,-1396.49152986633,2498.18563712014
115,brain_feature,313.336988005539,863.010078479069,0.363074540864865,20,0.720358291338504,-1486.87049032384,2113.54446633492
116,brain_feature,-961.038348954955,945.234358692621,-1.01671965276865,20,0.321429322337206,-2932.76267028755,1010.68597237764
117,brain_feature,632.427924749587,1353.57421078182,0.467228113325459,20,0.645386954892806,-2191.07840210302,3455.9342516022
118,brain_feature,105.523676832708,918.034015520277,0.114945279857527,20,0.909634690494536,-1809.46172288929,2020.50907655471
119,brain_feature,155.531101340335,1152.80421876872,0.134915451217253,20,0.894027282787838,-2249.17636086509,2560.23856354576
120,brain_feature,227.348687634393,1226.15131602793,0.185416501750273,20,0.854769859132844,-2330.35813841681,2785.0555136856
121,brain_feature,-5.06087818886231,800.245198349398,-0.00632415939427189,20,0.995016741647319,-1674.34311079573,1664.221354418
122,brain_feature,-326.357592398591,1500.92185460431,-0.217438097391572,20,0.830069878258067,-3457.22571830567,2804.51053350848
123,brain_feature,-736.844323362026,1349.62618430055,-0.545961786999485,20,0.591130769977948,-3552.11521128588,2078.42656456183
124,brain_feature,-9.3134603276535,764.807091006881,-0.0121775287352425,20,0.990404634363015,-1604.67309637774,1586.04617572244
125,brain_feature,-1514.39613502122,876.310127523957,-1.72815089938558,20,0.0993709724033593,-3342.34702950508,313.554759462645
126,brain_feature,-68.4192110916003,761.101793264632,-0.0898949545212951,20,0.929264863140722,-1656.04973149012,1519.21130930692
127,brain_feature,-410.659080287398,893.196979326196,-0.459763176312114,20,0.65064492809834,-2273.83533037013,1452.51716979533
128,brain_feature,-2580.01910289853,1110.90306583378,-2.32245205027147,20,0.0308740040426218,-4897.32229168339,-262.715914113678
129,brain_feature,226.988635377552,1016.72451382894,0.223254807266054,20,0.825601667588945,-1893.86153640876,2347.83880716387
130,brain_feature,56.3229332921333,1010.0758048818,0.055761095375138,20,0.956085425101647,-2050.65827465895,2163.30414124321
131,brain_feature,-2345.82381262881,1381.83864802955,-1.69761051044119,20,0.105088431646904,-5228.28872243773,536.641097180111
132,brain_feature,-304.848521799497,1005.60080022614,-0.30315063565079,20,0.764905872922817,-2402.49503361252,1792.79799001353
133,brain_feature,181.918101236074,949.612516637089,0.191570875540173,20,0.850009902131694,-1798.93889753504,2162.77510000719
134,brain_feature,2036.93210755876,928.361718613906,2.19411471489799,20,0.0402076410343637,100.403496689238,3973.46071842829
135,brain_feature,238.801618821499,811.656492484536,0.294215127991536,20,0.771625359915753,-1454.28415623726,1931.88739388026
136,brain_feature,95.45289480681,1210.34687355169,0.0788640817707979,20,0.937924469214318,-2429.28644193453,2620.19223154815
137,brain_feature,1060.75686042716,2014.37302070794,0.526594056573674,20,0.604267336244892,-3141.15162992813,5262.66535078245
138,brain_feature,809.075744825641,2491.14092662155,0.324781202130903,20,0.748719355283177,-4387.35317009493,6005.50465974621
139,brain_feature,1119.23501014051,959.237305644253,1.16679679111187,20,0.257016898677199,-881.69894668719,3120.16896696822
140,brain_feature,-506.379060127247,832.622115504435,-0.608173925119035,20,0.549917065257869,-2243.19835845467,1230.44023820018
141,brain_feature,959.118866791795,991.915565181123,0.966935997840361,20,0.345124080478162,-1109.98074495009,3028.21847853368
142,brain_feature,-1754.34898259984,1053.30098081705,-1.66557234309132,20,0.111385889542886,-3951.49632755348,442.798362353809
143,brain_feature,392.035715186475,657.507187840461,0.596245520104641,20,0.557700079385204,-979.500244963296,1763.57167533625
144,brain_feature,-1508.06747310251,543.057015444835,-2.77699657717745,20,0.0116334063033231,-2640.86455710173,-375.270389103289
145,brain_feature,152.254535349204,986.545562939649,0.154330971694328,20,0.878895528988109,-1905.64344800523,2210.15251870364
146,brain_feature,329.165859685934,1224.61085203667,0.268792211941038,20,0.79084279882718,-2225.32761478766,2883.65933415953
147,brain_feature,-273.347091751041,965.424653269053,-0.283136639224461,20,0.77998198752538,-2287.1876295596,1740.49344605752
148,brain_feature,-1647.7141868479,858.958797859245,-1.91826917770031,20,0.0694662189461656,-3439.47084188971,144.042468193912
149,brain_feature,-2030.64038394465,766.840947492043,-2.64805940604224,20,0.0154313578544382,-3630.24257027977,-431.038197609522
150,brain_feature,-1915.48369540108,783.05312194745,-2.44617337152974,20,0.023809648184913,-3548.90388505088,-282.063505751285
151,brain_feature,739.064290738206,1207.38004935723,0.612122331432971,20,0.547353561785098,-1779.48635917904,3257.61494065545
152,brain_feature,1028.54881575116,1275.74853214015,0.806231627815945,20,0.429592239496575,-1632.61599019628,3689.7136216986
153,brain_feature,1439.96749524999,734.626318609493,1.9601360021726,20,0.0640613173571014,-92.4361527689036,2972.37114326887
154,brain_feature,55.9092184700723,1037.36887599406,0.0538952148689608,20,0.957553377720234,-2108.00433818481,2219.82277512496
155,brain_feature,185.291308677113,928.897372470798,0.199474467436863,20,0.843905699861882,-1752.35465655828,2122.9372739125
156,brain_feature,-400.944633770351,1220.50971118954,-0.328505893967512,20,0.745943855279708,-2946.88327834475,2144.99401080405
157,brain_feature,-599.238239007116,686.993304075925,-0.872262124611465,20,0.393416937611147,-2032.2811598259,833.804681811666
158,brain_feature,-1093.3643814234,495.086438012664,-2.20843129093233,20,0.0390513729821643,-2126.09659435487,-60.6321684919228
159,brain_feature,690.335223393986,1179.07593380085,0.585488350329257,20,0.564768059563659,-1769.17407606545,3149.84452285342
160,brain_feature,-620.297510330473,1030.01102887036,-0.602224144153842,20,0.553791955331976,-2768.86286683476,1528.26784617381
161,brain_feature,587.836778437281,595.032420422009,0.987907142976135,20,0.335000040811505,-653.379100501163,1829.05265737572
162,brain_feature,-1242.14859932845,967.605184773078,-1.28373495602936,20,0.213909031196327,-3260.53764615002,776.240447493123
163,brain_feature,549.996973323426,1112.21827399361,0.494504528637681,20,0.626338005829534,-1770.04969160837,2870.04363825522
164,brain_feature,-1787.34485774161,629.356353019411,-2.83995680534028,20,0.0101202465056284,-3100.15920544466,-474.530510038571
165,brain_feature,-162.022102005872,629.894647248403,-0.257220953874812,20,0.799636008973238,-1475.95931179446,1151.91510778272
166,brain_feature,146.846236180688,577.394612920998,0.254325608335353,20,0.801840570264306,-1057.57782102074,1351.27029338211
167,brain_feature,1476.46403041709,718.405436963208,2.05519606958752,20,0.0531548760499019,-22.1034514052196,2975.0315122394
168,brain_feature,433.145883493616,633.451154736859,0.683787345329805,20,0.501955777085366,-888.210070915824,1754.50183790306
169,brain_feature,133.077117302199,1076.42296580715,0.123629020867658,20,0.902843031548637,-2112.30184316904,2378.45607777343
170,brain_feature,-539.059462940785,758.174631448957,-0.710996438789546,20,0.485296465957921,-2120.58403078758,1042.46510490601
171,brain_feature,-2393.62764988414,1246.15613603473,-1.92080878203647,20,0.0691272221538455,-4993.06379923865,205.808499470368
172,brain_feature,-323.310447681574,526.585104604398,-0.61397568000801,20,0.546152472958109,-1421.74772776102,775.126832397871
173,brain_feature,-641.734395766172,1003.32288306231,-0.639609049688462,20,0.529685829296609,-2734.62925563955,1451.16046410721
174,brain_feature,-686.337584692181,1168.02936047534,-0.587603024304858,20,0.563374959602083,-3122.80413597707,1750.12896659271
175,brain_feature,21.9409433882274,1596.88989594202,0.0137397972421162,20,0.989173711099938,-3309.11300885501,3352.99489563147
176,brain_feature,-1156.05268415583,804.17631213939,-1.43756122470248,20,0.166021322746127,-2833.53507643566,521.429708124002
177,brain_feature,-298.927443891879,728.573439476255,-0.410291437616457,20,0.685954134732564,-1818.70500728811,1220.85011950436
178,brain_feature,-600.38166687032,1117.59743771033,-0.537207447522737,20,0.597051084754117,-2931.64907069207,1730.88573695143
179,brain_feature,-1268.50153174784,968.307191376332,-1.3100197365516,20,0.205037015028668,-3288.35493868354,751.351875187862
180,brain_feature,-1010.665777296,1176.83153679471,-0.858802424728278,20,0.400625704777717,-3465.49334663948,1444.16179204747
181,brain_feature,590.239476330396,903.639601787422,0.653180178428311,20,0.521079003498198,-1294.71970250005,2475.19865516084
182,brain_feature,1086.77048768592,582.327294865846,1.86625373268186,20,0.07673954900457,-127.942963749449,2301.48393912128
183,brain_feature,-985.193029460939,1057.78780580873,-0.931371135166102,20,0.362768964058996,-3191.69972734151,1221.31366841964
184,brain_feature,2157.34354592384,1061.01908392919,2.03327496988528,20,0.0555106301225133,-55.9034800039722,4370.59057185165
185,brain_feature,-748.957038673155,675.113200803713,-1.10937993477469,20,0.280428100183715,-2157.21849831636,659.304420970048
186,brain_feature,-59.5118832564293,784.42401700429,-0.0758669826093607,20,0.940278705656184,-1695.79170988483,1576.76794337198
187,brain_feature,81.6584756785756,555.085719434981,0.147109667605384,20,0.884518317539347,-1076.23004516207,1239.54699651922
188,brain_feature,-297.471898927921,1161.42760276495,-0.256126079851851,20,0.800469462165625,-2720.16742494123,2125.22362708539
189,brain_feature,-58.4130139400583,853.572512350856,-0.068433569608727,20,0.946120067301103,-1838.93407429483,1722.10804641472
190,brain_feature,120.587419221747,430.119891864515,0.280357689803687,20,0.782082525947315,-776.626953149577,1017.80179159307
191,brain_feature,-3733.67301360041,2421.77597319456,-1.54170866955762,20,0.138818889711057,-8785.40917115097,1318.06314395016
192,brain_feature,-1711.12726681219,2820.44346343283,-0.606687313182139,20,0.550883896162224,-7594.46923661301,4172.21470298863
193,brain_feature,1021.33596355722,1131.73128843942,0.902454473062751,20,0.377556305928669,-1339.4141362545,3382.08606336895
194,brain_feature,1961.43391603312,831.124162794637,2.35997700925677,20,0.0285490856937281,227.739292304066,3695.12853976218
195,brain_feature,-482.946075788193,781.155468027738,-0.618245785320476,20,0.543390532637177,-2112.40782872591,1146.51567714953
196,brain_feature,-205.866337939952,1150.97488157496,-0.178862580961151,20,0.859845095772111,-2606.75786962647,2195.02519374656
197,brain_feature,-555.616618723,422.798623239338,-1.31414008509785,20,0.203672719406235,-1437.55909235459,326.325854908592
198,brain_feature,-3788.08532300799,1619.54481878416,-2.33898147125797,20,0.0298291306895385,-7166.39661620057,-409.774029815415
199,brain_feature,-411.828167378529,894.552328981798,-0.460373478483122,20,0.650214349914333,-2277.83162730111,1454.17529254405
200,brain_feature,-489.035145292708,635.200551393175,-0.769890933218046,20,0.45036304202149,-1814.04027718199,835.969986596575
201,brain_feature,799.048081599306,1606.55153305318,0.49736847225856,20,0.624353092330445,-2552.15969249856,4150.25585569717
202,brain_feature,83.3578677872662,854.769814796176,0.0975208370070289,20,0.923283489352737,-1699.66072170377,1866.3764572783
203,brain_feature,1174.96752781447,1160.87460761922,1.01213991597607,20,0.323560202058887,-1246.57447053833,3596.50952616727
204,brain_feature,-833.005984351539,1011.05500753105,-0.823897788099284,20,0.419714781215098,-2942.02977323643,1276.01780453335
205,brain_feature,-494.555797930203,626.969655707454,-0.78880340288903,20,0.439477875421038,-1802.39158228082,813.279986420409
206,brain_feature,-230.719916351004,805.307070428117,-0.286499305449223,20,0.777442543829794,-1910.56102908881,1449.1211963868
207,brain_feature,-244.969218998684,1002.73585583932,-0.244300847099595,20,0.80948659644403,-2336.63956154236,1846.70112354499
208,brain_feature,-438.83192353424,1031.22595613275,-0.42554390812652,20,0.674984276677927,-2589.93157389896,1712.26772683048
209,brain_feature,1773.81167783629,1173.10834140945,1.51206126085943,20,0.146159351100033,-673.24944202651,4220.87279769908
210,brain_feature,-625.721989985354,686.015499967419,-0.912110571867648,20,0.372574462065949,-2056.72524717521,805.2812672045
211,brain_feature,641.372033607142,1143.15767243189,0.561052993016023,20,0.580993744005388,-1743.2130855473,3025.95715276159
212,brain_feature,-460.488704361147,2336.89984377622,-0.197051108368016,20,0.845776285769653,-5335.17635839965,4414.19894967735
213,brain_feature,850.630080223127,881.254399580588,0.965249172801821,20,0.345947450798251,-987.634385044204,2688.89454549046
214,brain_feature,807.783439224737,972.290881538256,0.830804293820742,20,0.415892595176454,-1220.37979977397,2835.94667822344
215,brain_feature,597.369925569259,837.014191022296,0.713691514405096,20,0.483664050819821,-1148.61108174606,2343.35093288458
216,brain_feature,-42.8506775771186,969.613818299925,-0.0441935508430057,20,0.965188389033896,-2065.42966051465,1979.72830536041
217,brain_feature,1105.4590837535,1394.97844088198,0.79245603470013,20,0.437394455655293,-1804.41495365023,4015.33312115723
218,brain_feature,-2640.83355652419,1123.97714906035,-2.34954381299651,20,0.0291786772106203,-4985.40880502618,-296.258308022212
219,brain_feature,-2186.35588733861,1333.84444951747,-1.6391385728145,20,0.116820373765413,-4968.7066533705,595.994878693285
220,brain_feature,793.332029388983,999.103193740712,0.794044133137732,20,0.436490533904362,-1290.76071280073,2877.42477157869
221,brain_feature,1114.97304629962,1070.72780009692,1.04132259029671,20,0.310150962103744,-1118.52600667394,3348.47209927317
222,brain_feature,421.142333130102,618.924164385357,0.68044254427896,20,0.50402597968518,-869.910850407322,1712.19551666753
223,brain_feature,588.679481270729,1112.82391311726,0.528996074160299,20,0.602630469573349,-1732.63052473523,2909.98948727669
224,brain_feature,1070.555897505,958.03536944051,1.11744924211953,20,0.277046603371833,-927.870864335753,3068.98265934575
225,brain_feature,306.295008172621,1685.43492583009,0.181730545320086,20,0.857623415592388,-3209.4606398542,3822.05065619944
226,brain_feature,-191.368545042658,1726.52017560282,-0.11084060745241,20,0.912847514016534,-3792.82652231717,3410.08943223186
227,brain_feature,251.287762439587,882.239147314344,0.284829530864213,20,0.778703218903064,-1589.03085060514,2091.60637548431
228,brain_feature,-101.97717637594,805.585341896597,-0.126587676155893,20,0.900530751210736,-1782.39875322541,1578.44440047353
229,brain_feature,-173.148692584625,982.198402510214,-0.17628688067717,20,0.86184139152067,-2221.97865818385,1875.68127301461
230,brain_feature,341.193199955205,684.873493164491,0.498184268132068,20,0.623788224361466,-1087.42787278721,1769.81427269762
231,brain_feature,427.474788736487,639.302058462331,0.668658552053879,20,0.511357956550815,-906.085936977761,1761.03551445073
232,brain_feature,-859.030224315369,1067.70624045957,-0.80455671397558,20,0.430536205662972,-3086.22641433168,1368.16596570094
233,brain_feature,-2285.54272241999,1169.77924432156,-1.95382396594457,20,0.0648515250046979,-4725.65946744503,154.574022605063
234,brain_feature,969.8109924306,887.558445204277,1.09267282359912,20,0.287525002600949,-881.603481577644,2821.22546643884
235,brain_feature,-1566.07234999576,821.622598758202,-1.9060726328155,20,0.0711148030384118,-3279.94705845296,147.802358461438
236,brain_feature,567.633514407175,999.962362629521,0.567654879444176,20,0.576586826677043,-1518.25142267962,2653.51845149397
