index,Ordinary,Adjusted
1560,0.00457709999620692,0.00457709999620692
1561,0.00886021177438623,0.00886021177438623
1562,0.0193707529036137,0.0193707529036137
1563,0.0242499857092621,0.0242499857092621
1564,0.0154618582580195,0.0154618582580195
1565,0.0110125792413175,0.0110125792413175
1566,0.0556255463055908,0.0556255463055908
1567,0.00667541243076963,0.00667541243076963
1568,0.0387267914981322,0.0387267914981322
1569,0.0532168305056397,0.0532168305056397
1570,0.0112216915468574,0.0112216915468574
1571,0.018766185293279,0.018766185293279
1572,0.0357736357632562,0.0357736357632562
1573,0.00472042387267779,0.00472042387267779
1574,0.004237961473471,0.004237961473471
1575,0.0999853212404164,0.0999853212404164
1576,0.00372554272210723,0.00372554272210723
1577,0.157804868079219,0.157804868079219
1578,0.00503930249242601,0.00503930249242601
1579,0.0631029270845216,0.0631029270845216
1580,0.00699766757270981,0.00699766757270981
1581,0.0329571249919111,0.0329571249919111
1582,0.0394617826914735,0.0394617826914735
1583,0.0167126814921582,0.0167126814921582
1584,0.113603874041233,0.113603874041233
1585,0.00654470215872205,0.00654470215872205
1586,0.130579118121138,0.130579118121138
1587,0.0667592832730461,0.0667592832730461
1588,0.0593148747863067,0.0593148747863067
1589,0.0942654719298481,0.0942654719298481
1590,0.00776956406682583,0.00776956406682583
1591,0.0396571722960029,0.0396571722960029
1592,0.00425738262592823,0.00425738262592823
1593,0.0192642966186388,0.0192642966186388
1594,0.00463969322754065,0.00463969322754065
1595,0.0166527634248846,0.0166527634248846
1596,0.0138522963213362,0.0138522963213362
1597,0.00408102822831913,0.00408102822831913
1598,0.0765910483748174,0.0765910483748174
1599,0.0192809324753668,0.0192809324753668
1600,0.0213494517889057,0.0213494517889057
1601,0.103703342476232,0.103703342476232
1602,0.0610131835662235,0.0610131835662235
1603,0.0654636549008265,0.0654636549008265
1604,0.0391731472907014,0.0391731472907014
1605,0.166009716653039,0.166009716653039
1606,0.0090997138409743,0.0090997138409743
1607,0.349655003794706,0.349655003794706
1608,0.0373843004373206,0.0373843004373206
1609,0.0656405298394894,0.0656405298394894
1610,0.00420046246367944,0.00420046246367944
1611,0.224129826531224,0.224129826531224
